Record Index,Current,Voltage,Capacity,Temperature,Time
9326,176.3,4.2001,2008.6397777777777,28.3,2019-11-15 22:04:03
9327,176.3,4.2001,2008.6897777777779,28.3,2019-11-15 22:04:04
9328,175.9,4.2001,2008.7375555555554,28.3,2019-11-15 22:04:05
9329,175.9,4.2001,2008.7853333333333,28.3,2019-11-15 22:04:06
9330,175.5,4.2001,2008.8328888888889,28.3,2019-11-15 22:04:07
9331,175.5,4.2001,2008.8804444444445,28.3,2019-11-15 22:04:08
9332,175.2,4.2001,2008.9284444444445,28.3,2019-11-15 22:04:09
9333,175.2,4.2001,2008.976,28.3,2019-11-15 22:04:10
9334,174.8,4.2001,2009.0237777777777,28.3,2019-11-15 22:04:11
9335,174.8,4.2001,2009.0713333333333,28.3,2019-11-15 22:04:12
9336,174.4,4.2001,2009.1191111111111,28.3,2019-11-15 22:04:13
9337,174.4,4.2001,2009.1666666666667,28.3,2019-11-15 22:04:14
9338,174.1,4.2001,2009.2144444444446,28.3,2019-11-15 22:04:15
9339,174.1,4.2001,2009.2622222222221,28.3,2019-11-15 22:04:16
9340,173.7,4.2001,2009.3097777777778,28.3,2019-11-15 22:04:17
9341,173.7,4.2001,2009.3575555555556,28.3,2019-11-15 22:04:18
9342,173.3,4.2001,2009.4051111111112,28.4,2019-11-15 22:04:19
9343,173.3,4.2001,2009.452888888889,28.3,2019-11-15 22:04:20
9344,172.9,4.2001,2009.5004444444444,28.4,2019-11-15 22:04:21
9345,172.6,4.2001,2009.5482222222222,28.3,2019-11-15 22:04:22
9346,172.6,4.2001,2009.5957777777778,28.4,2019-11-15 22:04:23
9347,171.8,4.2001,2009.6435555555556,28.3,2019-11-15 22:04:24
9348,171.5,4.2001,2009.6913333333334,28.3,2019-11-15 22:04:25
9349,171.5,4.2001,2009.7388888888888,28.4,2019-11-15 22:04:26
9350,171.5,4.2001,2009.7866666666666,28.3,2019-11-15 22:04:27
9351,171.5,4.2001,2009.8342222222223,28.3,2019-11-15 22:04:28
9352,171.5,4.2001,2009.882,28.3,2019-11-15 22:04:29
9353,171.1,4.2001,2009.9295555555555,28.3,2019-11-15 22:04:30
9354,171.1,4.2001,2009.9773333333333,28.3,2019-11-15 22:04:31
9355,171.1,4.2001,2010.0248888888889,28.3,2019-11-15 22:04:32
9356,170.7,4.2001,2010.0726666666667,28.3,2019-11-15 22:04:33
9357,170.7,4.2001,2010.1204444444445,28.3,2019-11-15 22:04:34
9358,170.3,4.2001,2010.168,28.3,2019-11-15 22:04:35
9359,170.0,4.2001,2010.2157777777777,28.3,2019-11-15 22:04:36
9360,170.0,4.2001,2010.2633333333333,28.3,2019-11-15 22:04:37
9361,169.6,4.2001,2010.3111111111111,28.3,2019-11-15 22:04:38
9362,169.2,4.2001,2010.3586666666667,28.3,2019-11-15 22:04:39
9363,169.2,4.2001,2010.4064444444443,28.3,2019-11-15 22:04:40
9364,169.2,4.2001,2010.4542222222221,28.3,2019-11-15 22:04:41
9365,168.8,4.2001,2010.5017777777778,28.3,2019-11-15 22:04:42
9366,168.5,4.2001,2010.5495555555556,28.2,2019-11-15 22:04:43
9367,168.5,4.2001,2010.5973333333334,28.3,2019-11-15 22:04:44
9368,168.5,4.2001,2010.644888888889,28.2,2019-11-15 22:04:45
9369,168.5,4.2001,2010.6924444444444,28.3,2019-11-15 22:04:46
9370,168.1,4.2001,2010.7402222222222,28.2,2019-11-15 22:04:47
9371,168.1,4.2001,2010.788,28.2,2019-11-15 22:04:48
9372,167.7,4.2001,2010.8357777777778,28.2,2019-11-15 22:04:49
9373,167.4,4.2001,2010.8833333333334,28.2,2019-11-15 22:04:50
9374,167.0,4.2001,2010.9293333333333,28.2,2019-11-15 22:04:51
9375,166.2,4.2001,2010.9746666666667,28.2,2019-11-15 22:04:52
9376,166.2,4.2001,2011.02,28.2,2019-11-15 22:04:53
9377,165.9,4.2001,2011.0653333333332,28.1,2019-11-15 22:04:54
9378,165.9,4.2001,2011.1106666666667,28.2,2019-11-15 22:04:55
9379,165.5,4.2001,2011.1557777777778,28.1,2019-11-15 22:04:56
9380,165.5,4.2001,2011.201111111111,28.2,2019-11-15 22:04:57
9381,165.5,4.2001,2011.2464444444445,28.2,2019-11-15 22:04:58
9382,165.5,4.2001,2011.2917777777777,28.1,2019-11-15 22:04:59
9383,165.5,4.2001,2011.3371111111112,28.2,2019-11-15 22:05:00
9384,165.5,4.2001,2011.3824444444444,28.1,2019-11-15 22:05:01
9385,165.5,4.2001,2011.4275555555555,28.1,2019-11-15 22:05:02
9386,165.1,4.2001,2011.472888888889,28.1,2019-11-15 22:05:03
9387,164.8,4.2001,2011.5182222222222,28.1,2019-11-15 22:05:04
9388,164.4,4.2001,2011.5635555555555,28.1,2019-11-15 22:05:05
9389,164.0,4.2001,2011.608888888889,28.1,2019-11-15 22:05:06
9390,164.0,4.2001,2011.6542222222222,28.1,2019-11-15 22:05:07
9391,163.6,4.2001,2011.6995555555557,28.0,2019-11-15 22:05:08
9392,163.6,4.2001,2011.7446666666667,28.1,2019-11-15 22:05:09
9393,163.3,4.2001,2011.7902222222222,28.0,2019-11-15 22:05:10
9394,163.3,4.2001,2011.8353333333334,28.0,2019-11-15 22:05:11
9395,162.9,4.2001,2011.8806666666667,28.0,2019-11-15 22:05:12
9396,162.9,4.2001,2011.926,28.0,2019-11-15 22:05:13
9397,162.5,4.2001,2011.9713333333334,28.0,2019-11-15 22:05:14
9398,162.5,4.2001,2012.0166666666667,28.0,2019-11-15 22:05:15
9399,162.2,4.2001,2012.0617777777777,28.0,2019-11-15 22:05:16
9400,162.2,4.2001,2012.1071111111112,28.0,2019-11-15 22:05:17
9401,162.2,4.2001,2012.1524444444444,28.0,2019-11-15 22:05:18
9402,162.2,4.2001,2012.1975555555555,28.0,2019-11-15 22:05:19
9403,162.2,4.2001,2012.242888888889,28.0,2019-11-15 22:05:20
9404,161.8,4.2001,2012.2884444444444,28.0,2019-11-15 22:05:21
9405,161.0,4.2001,2012.3335555555554,27.9,2019-11-15 22:05:22
9406,161.0,4.2001,2012.378888888889,28.0,2019-11-15 22:05:23
9407,160.7,4.2001,2012.4242222222222,27.9,2019-11-15 22:05:24
9408,160.7,4.2001,2012.4693333333332,27.9,2019-11-15 22:05:25
9409,160.3,4.2001,2012.5146666666667,28.0,2019-11-15 22:05:26
9410,159.9,4.2001,2012.5602222222221,27.9,2019-11-15 22:05:27
9411,159.5,4.2001,2012.6053333333334,28.0,2019-11-15 22:05:28
9412,159.2,4.2001,2012.6506666666667,27.9,2019-11-15 22:05:29
9413,158.8,4.2001,2012.696,28.0,2019-11-15 22:05:30
9414,158.4,4.2001,2012.7411111111112,27.9,2019-11-15 22:05:31
9415,158.4,4.2001,2012.784,27.9,2019-11-15 22:05:32
9416,158.4,4.2001,2012.8268888888888,28.0,2019-11-15 22:05:33
9417,158.1,4.2001,2012.8697777777777,27.9,2019-11-15 22:05:34
9418,158.1,4.2001,2012.9128888888888,28.0,2019-11-15 22:05:35
9419,157.7,4.2001,2012.9557777777777,27.9,2019-11-15 22:05:36
9420,157.7,4.2001,2012.9986666666666,27.9,2019-11-15 22:05:37
9421,157.7,4.2001,2013.0413333333333,27.9,2019-11-15 22:05:38
9422,157.3,4.2001,2013.0844444444444,27.9,2019-11-15 22:05:39
9423,157.3,4.2001,2013.1273333333334,28.0,2019-11-15 22:05:40
9424,156.9,4.2001,2013.1702222222223,27.9,2019-11-15 22:05:41
9425,156.9,4.2001,2013.2131111111112,27.9,2019-11-15 22:05:42
9426,156.9,4.2001,2013.256,27.9,2019-11-15 22:05:43
9427,156.6,4.2001,2013.2991111111112,27.9,2019-11-15 22:05:44
9428,156.6,4.2001,2013.342,28.0,2019-11-15 22:05:45
9429,156.6,4.2001,2013.3848888888888,27.9,2019-11-15 22:05:46
9430,156.6,4.2001,2013.4277777777777,28.0,2019-11-15 22:05:47
9431,156.6,4.2001,2013.4706666666666,27.9,2019-11-15 22:05:48
9432,156.6,4.2001,2013.5135555555555,27.9,2019-11-15 22:05:49
9433,156.6,4.2001,2013.5564444444444,27.9,2019-11-15 22:05:50
9434,155.8,4.2001,2013.5995555555555,27.9,2019-11-15 22:05:51
9435,155.5,4.2001,2013.6424444444444,28.0,2019-11-15 22:05:52
9436,155.5,4.2001,2013.6851111111112,27.9,2019-11-15 22:05:53
9437,155.1,4.2001,2013.7282222222223,28.0,2019-11-15 22:05:54
9438,155.1,4.2001,2013.770888888889,28.0,2019-11-15 22:05:55
9439,154.7,4.2001,2013.814,28.0,2019-11-15 22:05:56
9440,154.7,4.2001,2013.856888888889,28.0,2019-11-15 22:05:57
9441,154.3,4.2001,2013.8997777777777,28.0,2019-11-15 22:05:58
9442,154.0,4.2001,2013.9426666666666,28.0,2019-11-15 22:05:59
9443,154.0,4.2001,2013.9855555555555,28.0,2019-11-15 22:06:00
9444,153.6,4.2001,2014.0286666666666,28.0,2019-11-15 22:06:01
9445,153.6,4.2001,2014.0713333333333,28.0,2019-11-15 22:06:02
9446,154.0,4.2001,2014.1142222222222,28.0,2019-11-15 22:06:03
9447,154.0,4.2001,2014.1573333333333,28.0,2019-11-15 22:06:04
9448,154.0,4.2001,2014.2002222222222,28.0,2019-11-15 22:06:05
9449,154.0,4.2001,2014.2431111111111,28.0,2019-11-15 22:06:06
9450,153.6,4.2001,2014.286,28.0,2019-11-15 22:06:07
9451,153.2,4.2001,2014.3291111111112,28.0,2019-11-15 22:06:08
9452,153.2,4.2001,2014.372,28.0,2019-11-15 22:06:09
9453,152.9,4.2001,2014.4146666666666,28.0,2019-11-15 22:06:10
9454,152.9,4.2001,2014.4577777777777,28.1,2019-11-15 22:06:11
9455,152.9,4.2001,2014.5004444444444,28.0,2019-11-15 22:06:12
9456,152.5,4.2001,2014.5435555555555,28.1,2019-11-15 22:06:13
9457,152.1,4.2001,2014.5864444444444,28.0,2019-11-15 22:06:14
9458,152.1,4.2001,2014.6293333333333,28.1,2019-11-15 22:06:15
9459,151.7,4.2001,2014.6724444444444,28.1,2019-11-15 22:06:16
9460,151.4,4.2001,2014.7151111111111,28.1,2019-11-15 22:06:17
9461,151.4,4.2001,2014.7582222222222,28.1,2019-11-15 22:06:18
9462,150.6,4.2001,2014.800888888889,28.1,2019-11-15 22:06:19
9463,150.6,4.2001,2014.844,28.1,2019-11-15 22:06:20
9464,150.6,4.2001,2014.886888888889,28.1,2019-11-15 22:06:21
9465,150.6,4.2001,2014.9297777777779,28.1,2019-11-15 22:06:22
9466,150.6,4.2001,2014.972888888889,28.1,2019-11-15 22:06:23
9467,150.6,4.2001,2015.0155555555555,28.1,2019-11-15 22:06:24
9468,150.2,4.2001,2015.0582222222222,28.2,2019-11-15 22:06:25
9469,150.2,4.2001,2015.098888888889,28.1,2019-11-15 22:06:26
9470,150.2,4.2001,2015.1393333333333,28.2,2019-11-15 22:06:27
9471,149.9,4.2001,2015.1797777777779,28.2,2019-11-15 22:06:28
9472,149.9,4.2001,2015.2204444444444,28.2,2019-11-15 22:06:29
9473,149.5,4.2001,2015.260888888889,28.2,2019-11-15 22:06:30
9474,149.5,4.2001,2015.3015555555555,28.2,2019-11-15 22:06:31
9475,149.5,4.2001,2015.342,28.2,2019-11-15 22:06:32
9476,149.1,4.2001,2015.3824444444444,28.2,2019-11-15 22:06:33
9477,149.1,4.2001,2015.4231111111112,28.2,2019-11-15 22:06:34
9478,148.8,4.2001,2015.4635555555556,28.2,2019-11-15 22:06:35
9479,148.8,4.2001,2015.5042222222223,28.2,2019-11-15 22:06:36
9480,148.4,4.2001,2015.5446666666667,28.2,2019-11-15 22:06:37
9481,148.0,4.2001,2015.585111111111,28.2,2019-11-15 22:06:38
9482,147.6,4.2001,2015.6257777777778,28.3,2019-11-15 22:06:39
9483,147.6,4.2001,2015.6662222222221,28.2,2019-11-15 22:06:40
9484,147.3,4.2001,2015.706888888889,28.3,2019-11-15 22:06:41
9485,147.3,4.2001,2015.7473333333332,28.2,2019-11-15 22:06:42
9486,147.6,4.2001,2015.788,28.3,2019-11-15 22:06:43
9487,147.6,4.2001,2015.8284444444444,28.3,2019-11-15 22:06:44
9488,147.3,4.2001,2015.868888888889,28.3,2019-11-15 22:06:45
9489,147.3,4.2001,2015.9093333333333,28.3,2019-11-15 22:06:46
9490,147.3,4.2001,2015.95,28.3,2019-11-15 22:06:47
9491,147.3,4.2001,2015.9906666666666,28.3,2019-11-15 22:06:48
9492,146.9,4.2001,2016.0311111111112,28.3,2019-11-15 22:06:49
9493,146.9,4.2001,2016.0715555555555,28.3,2019-11-15 22:06:50
9494,146.5,4.2001,2016.112,28.3,2019-11-15 22:06:51
9495,146.2,4.2001,2016.1526666666666,28.3,2019-11-15 22:06:52
9496,146.2,4.2001,2016.1931111111112,28.3,2019-11-15 22:06:53
9497,145.4,4.2001,2016.2337777777777,28.3,2019-11-15 22:06:54
9498,145.0,4.2001,2016.2742222222223,28.3,2019-11-15 22:06:55
9499,144.7,4.2001,2016.3146666666667,28.3,2019-11-15 22:06:56
9500,144.7,4.2001,2016.3553333333334,28.3,2019-11-15 22:06:57
9501,144.7,4.2001,2016.3957777777778,28.3,2019-11-15 22:06:58
9502,144.3,4.2001,2016.4364444444445,28.3,2019-11-15 22:06:59
9503,144.3,4.2001,2016.4768888888889,28.3,2019-11-15 22:07:00
9504,144.3,4.2001,2016.5173333333332,28.3,2019-11-15 22:07:01
9505,144.7,4.2001,2016.558,28.3,2019-11-15 22:07:02
9506,144.3,4.2001,2016.5984444444443,28.3,2019-11-15 22:07:03
9507,144.3,4.2001,2016.639111111111,28.3,2019-11-15 22:07:04
9508,144.3,4.2001,2016.6795555555555,28.3,2019-11-15 22:07:05
9509,143.9,4.2001,2016.7202222222222,28.2,2019-11-15 22:07:06
9510,143.9,4.2001,2016.7604444444444,28.3,2019-11-15 22:07:07
9511,143.9,4.2001,2016.8011111111111,28.2,2019-11-15 22:07:08
9512,143.6,4.2001,2016.8417777777777,28.3,2019-11-15 22:07:09
9513,143.6,4.2001,2016.8822222222223,28.2,2019-11-15 22:07:10
9514,143.2,4.2001,2016.9226666666666,28.2,2019-11-15 22:07:11
9515,142.8,4.2001,2016.9633333333334,28.2,2019-11-15 22:07:12
9516,142.8,4.2001,2017.0037777777777,28.2,2019-11-15 22:07:13
9517,142.8,4.2001,2017.0442222222223,28.2,2019-11-15 22:07:14
9518,142.4,4.2001,2017.0848888888888,28.2,2019-11-15 22:07:15
9519,142.4,4.2001,2017.1253333333334,28.2,2019-11-15 22:07:16
9520,142.4,4.2001,2017.166,28.2,2019-11-15 22:07:17
9521,142.4,4.2001,2017.2064444444445,28.2,2019-11-15 22:07:18
9522,142.4,4.2001,2017.2468888888889,28.2,2019-11-15 22:07:19
9523,142.1,4.2001,2017.2875555555556,28.2,2019-11-15 22:07:20
9524,142.1,4.2001,2017.328,28.2,2019-11-15 22:07:21
9525,141.7,4.2001,2017.3686666666667,28.2,2019-11-15 22:07:22
9526,141.7,4.2001,2017.409111111111,28.2,2019-11-15 22:07:23
9527,141.3,4.2001,2017.447111111111,28.2,2019-11-15 22:07:24
9528,140.9,4.2001,2017.4853333333333,28.1,2019-11-15 22:07:25
9529,140.9,4.2001,2017.5235555555555,28.1,2019-11-15 22:07:26
9530,140.2,4.2001,2017.5617777777777,28.1,2019-11-15 22:07:27
9531,140.2,4.2001,2017.5997777777777,28.1,2019-11-15 22:07:28
9532,140.2,4.2001,2017.638,28.1,2019-11-15 22:07:29
9533,140.2,4.2001,2017.676,28.1,2019-11-15 22:07:30
9534,140.2,4.2001,2017.7142222222221,28.1,2019-11-15 22:07:31
9535,140.2,4.2001,2017.7524444444443,28.1,2019-11-15 22:07:32
9536,139.8,4.2001,2017.7906666666668,28.1,2019-11-15 22:07:33
9537,139.5,4.2001,2017.8286666666668,28.1,2019-11-15 22:07:34
9538,139.5,4.2001,2017.866888888889,28.1,2019-11-15 22:07:35
9539,139.1,4.2001,2017.904888888889,28.1,2019-11-15 22:07:36
9540,138.7,4.2001,2017.9431111111112,28.0,2019-11-15 22:07:37
9541,138.7,4.2001,2017.9813333333334,28.0,2019-11-15 22:07:38
9542,138.3,4.2001,2018.0195555555556,28.0,2019-11-15 22:07:39
9543,138.3,4.2001,2018.0575555555556,28.0,2019-11-15 22:07:40
9544,138.0,4.2001,2018.0957777777778,28.0,2019-11-15 22:07:41
9545,138.0,4.2001,2018.1337777777778,28.0,2019-11-15 22:07:42
9546,138.3,4.2001,2018.172,28.0,2019-11-15 22:07:43
9547,138.3,4.2001,2018.2102222222222,28.0,2019-11-15 22:07:44
9548,138.0,4.2001,2018.2484444444444,28.0,2019-11-15 22:07:45
9549,138.0,4.2001,2018.2864444444444,28.0,2019-11-15 22:07:46
9550,137.6,4.2001,2018.3246666666666,28.0,2019-11-15 22:07:47
9551,137.2,4.2001,2018.3626666666667,28.0,2019-11-15 22:07:48
9552,137.2,4.2001,2018.4008888888889,28.0,2019-11-15 22:07:49
9553,137.2,4.2001,2018.439111111111,28.0,2019-11-15 22:07:50
9554,137.2,4.2001,2018.4773333333333,27.9,2019-11-15 22:07:51
9555,136.9,4.2001,2018.5153333333333,28.0,2019-11-15 22:07:52
9556,136.5,4.2001,2018.5535555555555,27.9,2019-11-15 22:07:53
9557,136.5,4.2001,2018.5915555555555,27.9,2019-11-15 22:07:54
9558,136.5,4.2001,2018.6297777777777,27.9,2019-11-15 22:07:55
9559,136.1,4.2001,2018.668,27.9,2019-11-15 22:07:56
9560,136.1,4.2001,2018.7062222222223,27.9,2019-11-15 22:07:57
9561,136.5,4.2001,2018.7442222222223,27.9,2019-11-15 22:07:58
9562,136.5,4.2001,2018.7824444444445,27.9,2019-11-15 22:07:59
9563,136.1,4.2001,2018.8204444444445,27.9,2019-11-15 22:08:00
9564,136.1,4.2001,2018.8586666666667,27.9,2019-11-15 22:08:01
9565,135.7,4.2001,2018.896888888889,27.9,2019-11-15 22:08:02
9566,135.0,4.2001,2018.9351111111112,27.9,2019-11-15 22:08:03
9567,135.0,4.2001,2018.9731111111112,27.9,2019-11-15 22:08:04
9568,134.6,4.2001,2019.0113333333334,27.9,2019-11-15 22:08:05
9569,134.6,4.2001,2019.0493333333334,27.9,2019-11-15 22:08:06
9570,134.3,4.2001,2019.0875555555556,27.9,2019-11-15 22:08:07
9571,134.3,4.2001,2019.1257777777778,27.9,2019-11-15 22:08:08
9572,133.9,4.2001,2019.1637777777778,27.9,2019-11-15 22:08:09
9573,133.9,4.2001,2019.202,27.9,2019-11-15 22:08:10
9574,133.5,4.2001,2019.2402222222222,27.9,2019-11-15 22:08:11
9575,133.5,4.2001,2019.2782222222222,27.9,2019-11-15 22:08:12
9576,133.5,4.2001,2019.3164444444444,27.9,2019-11-15 22:08:13
9577,133.5,4.2001,2019.3546666666666,27.9,2019-11-15 22:08:14
9578,133.5,4.2001,2019.3928888888888,27.9,2019-11-15 22:08:15
9579,133.5,4.2001,2019.4308888888888,27.9,2019-11-15 22:08:16
9580,133.1,4.2001,2019.469111111111,27.9,2019-11-15 22:08:17
9581,132.8,4.2001,2019.5064444444445,27.9,2019-11-15 22:08:18
9582,132.8,4.2001,2019.5422222222223,27.9,2019-11-15 22:08:19
9583,132.4,4.2001,2019.578,27.9,2019-11-15 22:08:20
9584,132.4,4.2001,2019.6137777777778,27.9,2019-11-15 22:08:21
9585,132.0,4.2001,2019.6495555555555,27.9,2019-11-15 22:08:22
9586,132.0,4.2001,2019.6853333333333,27.9,2019-11-15 22:08:23
9587,132.0,4.2001,2019.7208888888888,27.9,2019-11-15 22:08:24
9588,132.0,4.2001,2019.7568888888889,27.9,2019-11-15 22:08:25
9589,132.0,4.2001,2019.7926666666667,27.9,2019-11-15 22:08:26
9590,132.0,4.2001,2019.8284444444444,27.9,2019-11-15 22:08:27
9591,132.0,4.2001,2019.864,27.9,2019-11-15 22:08:28
9592,131.6,4.2001,2019.8997777777777,27.9,2019-11-15 22:08:29
9593,131.6,4.2001,2019.9355555555555,27.9,2019-11-15 22:08:30
9594,131.3,4.2001,2019.9713333333334,27.9,2019-11-15 22:08:31
9595,131.3,4.2001,2020.007111111111,27.9,2019-11-15 22:08:32
9596,130.9,4.2001,2020.042888888889,27.9,2019-11-15 22:08:33
9597,130.9,4.2001,2020.0786666666668,27.9,2019-11-15 22:08:34
9598,130.9,4.2001,2020.1144444444444,27.9,2019-11-15 22:08:35
9599,130.5,4.2001,2020.1502222222223,27.9,2019-11-15 22:08:36
9600,130.5,4.2001,2020.186,27.9,2019-11-15 22:08:37
9601,130.5,4.2001,2020.2217777777778,28.0,2019-11-15 22:08:38
9602,130.2,4.2001,2020.2575555555557,27.9,2019-11-15 22:08:39
9603,130.2,4.2001,2020.293111111111,28.0,2019-11-15 22:08:40
9604,129.4,4.2001,2020.3291111111112,28.0,2019-11-15 22:08:41
9605,129.4,4.2001,2020.3646666666666,28.0,2019-11-15 22:08:42
9606,129.4,4.2001,2020.4004444444445,28.0,2019-11-15 22:08:43
9607,129.4,4.2001,2020.4364444444445,28.0,2019-11-15 22:08:44
9608,129.0,4.2001,2020.472,28.0,2019-11-15 22:08:45
9609,129.0,4.2001,2020.5077777777778,28.0,2019-11-15 22:08:46
9610,129.0,4.2001,2020.5435555555555,28.0,2019-11-15 22:08:47
9611,128.7,4.2001,2020.5793333333334,28.0,2019-11-15 22:08:48
9612,128.3,4.2001,2020.6151111111112,28.0,2019-11-15 22:08:49
9613,128.3,4.2001,2020.6508888888889,28.0,2019-11-15 22:08:50
9614,128.3,4.2001,2020.6864444444445,28.1,2019-11-15 22:08:51
9615,128.3,4.2001,2020.7224444444444,28.0,2019-11-15 22:08:52
9616,128.3,4.2001,2020.7582222222222,28.1,2019-11-15 22:08:53
9617,128.3,4.2001,2020.7937777777777,28.1,2019-11-15 22:08:54
9618,127.90000000000002,4.2001,2020.8297777777777,28.1,2019-11-15 22:08:55
9619,127.90000000000002,4.2001,2020.8653333333334,28.1,2019-11-15 22:08:56
9620,127.6,4.2001,2020.901111111111,28.1,2019-11-15 22:08:57
9621,127.6,4.2001,2020.936888888889,28.1,2019-11-15 22:08:58
9622,127.6,4.2001,2020.972888888889,28.1,2019-11-15 22:08:59
9623,127.6,4.2001,2021.0084444444444,28.1,2019-11-15 22:09:00
9624,127.6,4.2001,2021.0442222222223,28.1,2019-11-15 22:09:01
9625,127.2,4.2001,2021.08,28.1,2019-11-15 22:09:02
9626,126.8,4.2001,2021.1157777777778,28.1,2019-11-15 22:09:03
9627,126.4,4.2001,2021.1515555555557,28.2,2019-11-15 22:09:04
9628,126.4,4.2001,2021.1873333333333,28.1,2019-11-15 22:09:05
9629,126.4,4.2001,2021.2231111111112,28.2,2019-11-15 22:09:06
9630,126.1,4.2001,2021.2586666666666,28.2,2019-11-15 22:09:07
9631,126.1,4.2001,2021.2946666666667,28.2,2019-11-15 22:09:08
9632,125.7,4.2001,2021.3302222222221,28.2,2019-11-15 22:09:09
9633,125.7,4.2001,2021.3662222222222,28.2,2019-11-15 22:09:10
9634,125.7,4.2001,2021.402,28.2,2019-11-15 22:09:11
9635,125.7,4.2001,2021.4375555555555,28.2,2019-11-15 22:09:12
9636,125.3,4.2001,2021.4733333333334,28.2,2019-11-15 22:09:13
9637,125.3,4.2001,2021.5091111111112,28.2,2019-11-15 22:09:14
9638,125.3,4.2001,2021.5448888888889,28.2,2019-11-15 22:09:15
9639,125.0,4.2001,2021.5806666666667,28.2,2019-11-15 22:09:16
9640,125.0,4.2001,2021.6164444444444,28.2,2019-11-15 22:09:17
9641,124.2,4.2001,2021.6508888888889,28.2,2019-11-15 22:09:18
9642,123.8,4.2001,2021.6842222222222,28.2,2019-11-15 22:09:19
9643,123.8,4.2001,2021.7175555555555,28.2,2019-11-15 22:09:20
9644,123.5,4.2001,2021.750888888889,28.2,2019-11-15 22:09:21
9645,123.5,4.2001,2021.7842222222223,28.2,2019-11-15 22:09:22
9646,123.1,4.2001,2021.8175555555556,28.2,2019-11-15 22:09:23
9647,123.1,4.2001,2021.851111111111,28.2,2019-11-15 22:09:24
9648,123.1,4.2001,2021.8844444444444,28.2,2019-11-15 22:09:25
9649,123.1,4.2001,2021.918,28.3,2019-11-15 22:09:26
9650,123.1,4.2001,2021.9513333333334,28.2,2019-11-15 22:09:27
9651,123.1,4.2001,2021.9846666666667,28.2,2019-11-15 22:09:28
9652,123.1,4.2001,2022.018,28.2,2019-11-15 22:09:29
9653,122.7,4.2001,2022.0513333333333,28.2,2019-11-15 22:09:30
9654,122.7,4.2001,2022.0846666666666,28.3,2019-11-15 22:09:31
9655,122.7,4.2001,2022.118,28.2,2019-11-15 22:09:32
9656,122.7,4.2001,2022.1513333333332,28.2,2019-11-15 22:09:33
9657,122.7,4.2001,2022.1846666666668,28.2,2019-11-15 22:09:34
9658,122.7,4.2001,2022.2182222222223,28.2,2019-11-15 22:09:35
9659,122.7,4.2001,2022.2515555555556,28.2,2019-11-15 22:09:36
9660,122.7,4.2001,2022.2848888888889,28.2,2019-11-15 22:09:37
9661,122.7,4.2001,2022.3182222222222,28.2,2019-11-15 22:09:38
9662,122.3,4.2001,2022.3517777777777,28.2,2019-11-15 22:09:39
9663,122.3,4.2001,2022.3851111111112,28.2,2019-11-15 22:09:40
9664,122.0,4.2001,2022.4184444444445,28.2,2019-11-15 22:09:41
9665,121.6,4.2001,2022.4517777777778,28.2,2019-11-15 22:09:42
9666,121.6,4.2001,2022.4853333333333,28.2,2019-11-15 22:09:43
9667,121.2,4.2001,2022.5186666666666,28.2,2019-11-15 22:09:44
9668,121.2,4.2001,2022.552,28.2,2019-11-15 22:09:45
9669,121.2,4.2001,2022.5853333333334,28.2,2019-11-15 22:09:46
9670,120.9,4.2001,2022.6186666666667,28.2,2019-11-15 22:09:47
9671,120.9,4.2001,2022.6522222222222,28.2,2019-11-15 22:09:48
9672,120.9,4.2001,2022.6855555555555,28.1,2019-11-15 22:09:49
9673,120.9,4.2001,2022.7188888888888,28.2,2019-11-15 22:09:50
9674,120.9,4.2001,2022.7522222222221,28.1,2019-11-15 22:09:51
9675,120.5,4.2001,2022.7857777777779,28.1,2019-11-15 22:09:52
9676,120.5,4.2001,2022.8191111111112,28.1,2019-11-15 22:09:53
9677,120.5,4.2001,2022.8524444444445,28.1,2019-11-15 22:09:54
9678,120.5,4.2001,2022.8857777777778,28.1,2019-11-15 22:09:55
9679,120.1,4.2001,2022.9193333333333,28.1,2019-11-15 22:09:56
9680,120.1,4.2001,2022.9526666666666,28.1,2019-11-15 22:09:57
9681,120.1,4.2001,2022.986,28.1,2019-11-15 22:09:58
9682,120.1,4.2001,2023.0193333333334,28.1,2019-11-15 22:09:59
9683,120.1,4.2001,2023.0526666666667,28.1,2019-11-15 22:10:00
9684,120.1,4.2001,2023.0862222222222,28.1,2019-11-15 22:10:01
9685,119.7,4.2001,2023.1195555555555,28.1,2019-11-15 22:10:02
9686,119.7,4.2001,2023.1528888888888,28.1,2019-11-15 22:10:03
9687,119.0,4.2001,2023.186222222222,28.0,2019-11-15 22:10:04
9688,119.0,4.2001,2023.2195555555556,28.1,2019-11-15 22:10:05
9689,118.6,4.2001,2023.252888888889,28.0,2019-11-15 22:10:06
9690,118.3,4.2001,2023.2864444444444,28.0,2019-11-15 22:10:07
9691,118.3,4.2001,2023.3197777777777,28.0,2019-11-15 22:10:08
9692,118.3,4.2001,2023.353111111111,28.0,2019-11-15 22:10:09
